year,semester,entry_status,time_to_grad,count,ethnicity,gender,residency,college
1994,Fall,New Freshmen,4.5,1,Other Hispanic/Latino,Female,Resident,Clg of Engineering
1994,Fall,New Freshmen,4.5,10,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,4.5,2,Other Hispanic/Latino,Female,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,4.5,2,Other Hispanic/Latino,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,4.5,1,Other Hispanic/Latino,Male,Resident,Clg of Chemistry
1994,Fall,New Freshmen,4.5,3,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,4.5,1,Other Hispanic/Latino,Male,Resident,NA
1994,Fall,New Freshmen,4.5,2,Pacific Islander,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,4.5,1,Pacific Islander,Male,Resident,Clg of Chemistry
1994,Fall,New Freshmen,4.5,1,South Asian,Female,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,4.5,1,South Asian,Female,Resident,Clg of Engineering
1994,Fall,New Freshmen,4.5,6,South Asian,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,4.5,1,South Asian,Male,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,4.5,1,South Asian,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,4.5,1,South Asian,Male,Resident,Clg of Chemistry
1994,Fall,New Freshmen,4.5,2,South Asian,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,4.5,5,South Asian,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,4.5,1,White,Female,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,4.5,6,White,Female,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,4.5,1,White,Female,Nonresident,Clg of Natural Resources
1994,Fall,New Freshmen,4.5,5,White,Female,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,4.5,35,White,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,4.5,6,White,Female,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,4.5,1,White,Female,Resident,NA
1994,Fall,New Freshmen,4.5,1,White,Male,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,4.5,6,White,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,4.5,1,White,Male,Nonresident,NA
1994,Fall,New Freshmen,4.5,4,White,Male,Resident,Clg of Chemistry
1994,Fall,New Freshmen,4.5,18,White,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,4.5,1,White,Male,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,4.5,65,White,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,4.5,8,White,Male,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5,1,African American/Black,Female,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,5,1,African American/Black,Female,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5,16,African American/Black,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,African American/Black,Female,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5,1,African American/Black,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,African American/Black,Male,Nonresident,NA
1994,Fall,New Freshmen,5,1,African American/Black,Male,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5,1,African American/Black,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,5,15,African American/Black,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Chinese,Female,Nonresident,Clg of Chemistry
1994,Fall,New Freshmen,5,1,Chinese,Female,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,5,3,Chinese,Female,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Chinese,Female,Nonresident,Clg of Natural Resources
1994,Fall,New Freshmen,5,2,Chinese,Female,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5,2,Chinese,Female,Resident,Clg of Engineering
1994,Fall,New Freshmen,5,2,Chinese,Female,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5,31,Chinese,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,3,Chinese,Female,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5,1,Chinese,Male,Nonresident,Clg of Chemistry
1994,Fall,New Freshmen,5,5,Chinese,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5,5,Chinese,Male,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5,13,Chinese,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,5,1,Chinese,Male,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5,20,Chinese,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,6,Decline to State,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Decline to State,Female,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5,1,Decline to State,Male,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,5,1,Decline to State,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Decline to State,Male,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5,2,Decline to State,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,5,9,Decline to State,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Decline to State,Male,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5,1,Filipino,Female,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5,2,Filipino,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Filipino,Female,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5,1,Filipino,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Filipino,Male,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5,1,International,Male,Nonresident,Clg of Chemistry
1994,Fall,New Freshmen,5,3,International,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Japanese,Female,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5,1,Japanese,Female,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5,5,Japanese,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Japanese,Male,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5,1,Japanese,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,5,1,Japanese,Male,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5,6,Japanese,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,3,Korean,Female,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Korean,Female,Nonresident,Clg of Natural Resources
1994,Fall,New Freshmen,5,12,Korean,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,2,Korean,Female,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5,1,Korean,Male,Nonresident,Clg of Chemistry
1994,Fall,New Freshmen,5,1,Korean,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Korean,Male,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5,1,Korean,Male,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5,18,Korean,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Korean,Male,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5,3,Mexican American/Chicano,Female,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Mexican American/Chicano,Female,Resident,Clg of Engineering
1994,Fall,New Freshmen,5,1,Mexican American/Chicano,Female,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5,33,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Mexican American/Chicano,Female,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5,1,Mexican American/Chicano,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Mexican American/Chicano,Male,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5,6,Mexican American/Chicano,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,5,1,Mexican American/Chicano,Male,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5,29,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Mexican American/Chicano,Male,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5,1,Native American/Alaska Native,Female,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5,3,Native American/Alaska Native,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,2,Native American/Alaska Native,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Other,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Other,Male,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5,1,Other,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,3,Other Asian,Female,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5,1,Other Asian,Female,Resident,Clg of Engineering
1994,Fall,New Freshmen,5,1,Other Asian,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Other Asian,Male,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,5,2,Other Asian,Male,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5,13,Other Asian,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Other Hispanic/Latino,Female,Nonresident,Clg of Chemistry
1994,Fall,New Freshmen,5,2,Other Hispanic/Latino,Female,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Other Hispanic/Latino,Female,Resident,Clg of Engineering
1994,Fall,New Freshmen,5,9,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,Other Hispanic/Latino,Female,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5,6,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,2,Other Hispanic/Latino,Male,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5,1,Pacific Islander,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,South Asian,Female,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,5,1,South Asian,Female,Resident,Clg of Engineering
1994,Fall,New Freshmen,5,1,South Asian,Female,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5,5,South Asian,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,South Asian,Female,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5,1,South Asian,Male,Nonresident,Clg of Chemistry
1994,Fall,New Freshmen,5,2,South Asian,Male,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,5,1,South Asian,Male,Nonresident,NA
1994,Fall,New Freshmen,5,1,South Asian,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,5,1,South Asian,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,1,South Asian,Male,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5,1,White,Female,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,5,10,White,Female,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5,2,White,Female,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5,6,White,Female,Resident,Clg of Engineering
1994,Fall,New Freshmen,5,3,White,Female,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5,35,White,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,5,White,Female,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5,1,White,Male,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,5,1,White,Male,Nonresident,Clg of Environmental Design
1994,Fall,New Freshmen,5,6,White,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5,8,White,Male,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5,12,White,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,5,7,White,Male,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5,51,White,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5,6,White,Male,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,5.5,1,African American/Black,Female,Resident,Clg of Engineering
1994,Fall,New Freshmen,5.5,1,African American/Black,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,3,African American/Black,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,2,Chinese,Female,Nonresident,Clg of Chemistry
1994,Fall,New Freshmen,5.5,1,Chinese,Female,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,1,Chinese,Female,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5.5,3,Chinese,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,1,Chinese,Male,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5.5,3,Chinese,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,5.5,2,Chinese,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,2,Decline to State,Male,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5.5,1,International,Male,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,5.5,2,International,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,1,Japanese,Female,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5.5,1,Korean,Female,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5.5,2,Korean,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,2,Korean,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,1,Mexican American/Chicano,Female,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5.5,3,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,1,Mexican American/Chicano,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,5.5,2,Mexican American/Chicano,Male,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5.5,4,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,1,Other,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,1,Other,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,3,Other Asian,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,2,Other Asian,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,1,Other Hispanic/Latino,Female,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5.5,4,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,3,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,1,South Asian,Male,Resident,Clg of Chemistry
1994,Fall,New Freshmen,5.5,2,South Asian,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,1,White,Female,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,5.5,1,White,Female,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,1,White,Female,Resident,Clg of Engineering
1994,Fall,New Freshmen,5.5,5,White,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,1,White,Female,Resident,NA
1994,Fall,New Freshmen,5.5,2,White,Male,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,5.5,2,White,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,3,White,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,5.5,1,White,Male,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,5.5,8,White,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,5.5,2,White,Male,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,6,1,African American/Black,Female,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,6,7,African American/Black,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,African American/Black,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,6,2,African American/Black,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,Chinese,Female,Nonresident,Clg of Natural Resources
1994,Fall,New Freshmen,6,1,Chinese,Female,Resident,Clg of Environmental Design
1994,Fall,New Freshmen,6,4,Chinese,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,2,Chinese,Male,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,6,1,Chinese,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,6,5,Chinese,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,Decline to State,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,Filipino,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,6,1,Filipino,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,International,Male,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,6,1,Japanese,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,Korean,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,Korean,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,Korean,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,6,2,Korean,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,Mexican American/Chicano,Female,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,Mexican American/Chicano,Female,Resident,Clg of Chemistry
1994,Fall,New Freshmen,6,5,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,Mexican American/Chicano,Male,Resident,Clg of Engineering
1994,Fall,New Freshmen,6,7,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,Native American/Alaska Native,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,Native American/Alaska Native,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,Other,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,Other Asian,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,Other Asian,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,Other Hispanic/Latino,Male,Nonresident,Clg of Engineering
1994,Fall,New Freshmen,6,3,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,South Asian,Male,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,6,2,South Asian,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,White,Female,Nonresident,Clg of Chemistry
1994,Fall,New Freshmen,6,1,White,Female,Nonresident,Clg of Letters & Science
1994,Fall,New Freshmen,6,6,White,Female,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,White,Male,Nonresident,Clg of Chemistry
1994,Fall,New Freshmen,6,1,White,Male,Nonresident,Clg of Environmental Design
1994,Fall,New Freshmen,6,1,White,Male,Resident,Clg of Chemistry
1994,Fall,New Freshmen,6,11,White,Male,Resident,Clg of Letters & Science
1994,Fall,New Freshmen,6,1,White,Male,Resident,Clg of Natural Resources
1994,Fall,New Freshmen,6,1,White,Male,Resident,NA
1994,Fall,New Freshmen,6,2,African American/Black,Female,Resident,Clg of Chemistry
1994,Fall,New Freshmen,6,18,African American/Black,Female,Resident,Clg of Letters & Science
